Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-02 06:00:00,USA,CAISO,US-CAL-CISO,309.2,399.62,31.06,21.58,caiso.com,false,
2024-01-02 07:00:00,USA,CAISO,US-CAL-CISO,313.78,405.84,30.21,20.23,caiso.com,false,
2024-01-02 08:00:00,USA,CAISO,US-CAL-CISO,316.22,408.66,29.64,19.47,caiso.com,false,
2024-01-02 09:00:00,USA,CAISO,US-CAL-CISO,316.32,410.49,28.75,18.32,caiso.com,false,
2024-01-02 10:00:00,USA,CAISO,US-CAL-CISO,316.28,410.36,28.89,18.38,caiso.com,false,
2024-01-02 11:00:00,USA,CAISO,US-CAL-CISO,313.9,407.77,29.19,18.72,caiso.com,false,
2024-01-02 12:00:00,USA,CAISO,US-CAL-CISO,311.1,403.67,29.84,19.54,caiso.com,false,
2024-01-02 13:00:00,USA,CAISO,US-CAL-CISO,309.42,398.96,30.76,20.68,caiso.com,false,
2024-01-02 14:00:00,USA,CAISO,US-CAL-CISO,292.61,367.55,37.4,28.17,caiso.com,false,
2024-01-02 15:00:00,USA,CAISO,US-CAL-CISO,272.74,347.43,40.96,32.37,caiso.com,false,
2024-01-02 16:00:00,USA,CAISO,US-CAL-CISO,207.84,280.02,52.37,44.29,caiso.com,false,
2024-01-02 17:00:00,USA,CAISO,US-CAL-CISO,180.71,246.29,59.21,51.45,caiso.com,false,
2024-01-02 18:00:00,USA,CAISO,US-CAL-CISO,187.56,253.32,58.56,50.68,caiso.com,false,
2024-01-02 19:00:00,USA,CAISO,US-CAL-CISO,180.1,245.02,59.83,51.83,caiso.com,false,
2024-01-02 20:00:00,USA,CAISO,US-CAL-CISO,177.49,242.58,59.95,51.71,caiso.com,false,
2024-01-02 21:00:00,USA,CAISO,US-CAL-CISO,186.57,252.88,58.47,50.16,caiso.com,false,
2024-01-02 22:00:00,USA,CAISO,US-CAL-CISO,193.36,260.76,57.06,48.73,caiso.com,false,
2024-01-02 23:00:00,USA,CAISO,US-CAL-CISO,214.25,284.08,52.15,43.65,caiso.com,false,
2024-01-03 00:00:00,USA,CAISO,US-CAL-CISO,251.79,319.47,45.44,33.16,caiso.com,false,
2024-01-03 01:00:00,USA,CAISO,US-CAL-CISO,264.42,320.6,46.85,35.72,caiso.com,false,
2024-01-03 02:00:00,USA,CAISO,US-CAL-CISO,264.05,323.1,46.05,34.78,caiso.com,false,
2024-01-03 03:00:00,USA,CAISO,US-CAL-CISO,262.11,324.66,45.3,33.78,caiso.com,false,
2024-01-03 04:00:00,USA,CAISO,US-CAL-CISO,259.36,328.66,43.63,31.5,caiso.com,false,
2024-01-03 05:00:00,USA,CAISO,US-CAL-CISO,265.61,343.37,40.12,26.99,caiso.com,false,
2024-01-03 06:00:00,USA,CAISO,US-CAL-CISO,274.41,359.15,36.49,22.48,caiso.com,false,
2024-01-03 07:00:00,USA,CAISO,US-CAL-CISO,277.48,364.8,35.03,20.39,caiso.com,false,
2024-01-03 08:00:00,USA,CAISO,US-CAL-CISO,271.05,356.41,36.75,22.04,caiso.com,false,
2024-01-03 09:00:00,USA,CAISO,US-CAL-CISO,267.08,351.38,37.81,22.91,caiso.com,false,
2024-01-03 10:00:00,USA,CAISO,US-CAL-CISO,264.35,348.0,38.42,23.62,caiso.com,false,
2024-01-03 11:00:00,USA,CAISO,US-CAL-CISO,254.0,335.3,40.69,26.2,caiso.com,false,
2024-01-03 12:00:00,USA,CAISO,US-CAL-CISO,247.42,327.57,41.9,27.94,caiso.com,false,
2024-01-03 13:00:00,USA,CAISO,US-CAL-CISO,239.83,317.63,43.62,30.44,caiso.com,false,
2024-01-03 14:00:00,USA,CAISO,US-CAL-CISO,231.48,307.15,45.58,33.01,caiso.com,false,
2024-01-03 15:00:00,USA,CAISO,US-CAL-CISO,227.71,299.84,47.7,35.24,caiso.com,false,
2024-01-03 16:00:00,USA,CAISO,US-CAL-CISO,196.43,264.16,54.51,42.67,caiso.com,false,
2024-01-03 17:00:00,USA,CAISO,US-CAL-CISO,163.02,222.94,62.82,51.06,caiso.com,false,
2024-01-03 18:00:00,USA,CAISO,US-CAL-CISO,154.58,212.4,65.02,53.1,caiso.com,false,
2024-01-03 19:00:00,USA,CAISO,US-CAL-CISO,155.68,213.45,64.95,52.73,caiso.com,false,
2024-01-03 20:00:00,USA,CAISO,US-CAL-CISO,162.07,221.18,63.52,51.05,caiso.com,false,
2024-01-03 21:00:00,USA,CAISO,US-CAL-CISO,167.04,227.6,62.25,49.58,caiso.com,false,
2024-01-03 22:00:00,USA,CAISO,US-CAL-CISO,170.77,232.98,60.91,48.8,caiso.com,false,
2024-01-03 23:00:00,USA,CAISO,US-CAL-CISO,184.15,245.55,58.82,47.24,caiso.com,false,
2024-01-04 00:00:00,USA,CAISO,US-CAL-CISO,222.0,286.72,51.07,39.37,caiso.com,false,
2024-01-04 01:00:00,USA,CAISO,US-CAL-CISO,235.5,294.29,50.6,39.51,caiso.com,false,
2024-01-04 02:00:00,USA,CAISO,US-CAL-CISO,233.32,298.39,49.01,37.59,caiso.com,false,
2024-01-04 03:00:00,USA,CAISO,US-CAL-CISO,228.57,296.94,48.59,37.0,caiso.com,false,
2024-01-04 04:00:00,USA,CAISO,US-CAL-CISO,233.81,304.63,47.08,35.08,caiso.com,false,
2024-01-04 05:00:00,USA,CAISO,US-CAL-CISO,235.48,309.22,45.94,33.31,caiso.com,false,
2024-01-04 06:00:00,USA,CAISO,US-CAL-CISO,237.3,312.75,45.2,31.83,caiso.com,false,
2024-01-04 07:00:00,USA,CAISO,US-CAL-CISO,238.45,314.73,44.77,30.89,caiso.com,false,
2024-01-04 08:00:00,USA,CAISO,US-CAL-CISO,239.31,315.37,44.91,30.73,caiso.com,false,
2024-01-04 09:00:00,USA,CAISO,US-CAL-CISO,235.5,310.64,46.01,31.22,caiso.com,false,
2024-01-04 10:00:00,USA,CAISO,US-CAL-CISO,234.36,309.17,46.36,31.48,caiso.com,false,
2024-01-04 11:00:00,USA,CAISO,US-CAL-CISO,234.17,309.25,46.35,31.46,caiso.com,false,
2024-01-04 12:00:00,USA,CAISO,US-CAL-CISO,245.02,322.83,43.82,29.06,caiso.com,false,
2024-01-04 13:00:00,USA,CAISO,US-CAL-CISO,248.27,325.96,43.04,29.19,caiso.com,false,
2024-01-04 14:00:00,USA,CAISO,US-CAL-CISO,244.38,315.59,45.43,32.77,caiso.com,false,
2024-01-04 15:00:00,USA,CAISO,US-CAL-CISO,230.05,299.8,48.06,36.23,caiso.com,false,
2024-01-04 16:00:00,USA,CAISO,US-CAL-CISO,169.42,232.34,60.4,50.03,caiso.com,false,
2024-01-04 17:00:00,USA,CAISO,US-CAL-CISO,131.54,186.17,69.69,59.36,caiso.com,false,
2024-01-04 18:00:00,USA,CAISO,US-CAL-CISO,126.98,181.07,70.72,60.06,caiso.com,false,
2024-01-04 19:00:00,USA,CAISO,US-CAL-CISO,114.3,164.82,74.3,62.95,caiso.com,false,
2024-01-04 20:00:00,USA,CAISO,US-CAL-CISO,108.53,157.2,75.92,64.49,caiso.com,false,
2024-01-04 21:00:00,USA,CAISO,US-CAL-CISO,104.6,152.26,76.86,65.78,caiso.com,false,
2024-01-04 22:00:00,USA,CAISO,US-CAL-CISO,112.48,162.58,74.85,64.06,caiso.com,false,
2024-01-04 23:00:00,USA,CAISO,US-CAL-CISO,158.85,220.16,63.27,51.78,caiso.com,false,
2024-01-05 00:00:00,USA,CAISO,US-CAL-CISO,227.73,292.58,50.07,38.19,caiso.com,false,
2024-01-05 01:00:00,USA,CAISO,US-CAL-CISO,238.59,298.68,49.65,38.34,caiso.com,false,
2024-01-05 02:00:00,USA,CAISO,US-CAL-CISO,248.68,308.91,47.94,36.76,caiso.com,false,
2024-01-05 03:00:00,USA,CAISO,US-CAL-CISO,253.63,314.07,47.06,35.84,caiso.com,false,
2024-01-05 04:00:00,USA,CAISO,US-CAL-CISO,251.44,320.83,44.79,32.74,caiso.com,false,
2024-01-05 05:00:00,USA,CAISO,US-CAL-CISO,252.19,328.74,42.83,29.73,caiso.com,false,
2024-01-05 06:00:00,USA,CAISO,US-CAL-CISO,263.59,344.78,39.94,25.9,caiso.com,false,
2024-01-05 07:00:00,USA,CAISO,US-CAL-CISO,266.14,348.65,39.19,24.62,caiso.com,false,
2024-01-05 08:00:00,USA,CAISO,US-CAL-CISO,259.13,338.35,41.92,26.59,caiso.com,false,
2024-01-05 09:00:00,USA,CAISO,US-CAL-CISO,266.95,348.54,39.91,24.14,caiso.com,false,
2024-01-05 10:00:00,USA,CAISO,US-CAL-CISO,268.66,350.92,39.44,23.52,caiso.com,false,
2024-01-05 11:00:00,USA,CAISO,US-CAL-CISO,268.81,352.07,38.84,23.28,caiso.com,false,
2024-01-05 12:00:00,USA,CAISO,US-CAL-CISO,262.44,344.89,39.78,24.74,caiso.com,false,
2024-01-05 13:00:00,USA,CAISO,US-CAL-CISO,259.6,340.66,40.25,26.42,caiso.com,false,
2024-01-05 14:00:00,USA,CAISO,US-CAL-CISO,257.84,332.23,42.44,29.52,caiso.com,false,
2024-01-05 15:00:00,USA,CAISO,US-CAL-CISO,246.07,314.76,46.24,33.92,caiso.com,false,
2024-01-05 16:00:00,USA,CAISO,US-CAL-CISO,214.17,276.32,54.55,41.99,caiso.com,false,
2024-01-05 17:00:00,USA,CAISO,US-CAL-CISO,185.26,247.38,60.05,46.99,caiso.com,false,
2024-01-05 18:00:00,USA,CAISO,US-CAL-CISO,149.64,206.23,68.04,54.89,caiso.com,false,
2024-01-05 19:00:00,USA,CAISO,US-CAL-CISO,146.41,202.35,68.76,55.43,caiso.com,false,
2024-01-05 20:00:00,USA,CAISO,US-CAL-CISO,148.31,203.74,68.94,55.02,caiso.com,false,
2024-01-05 21:00:00,USA,CAISO,US-CAL-CISO,135.08,187.65,71.87,58.67,caiso.com,false,
2024-01-05 22:00:00,USA,CAISO,US-CAL-CISO,122.09,172.59,74.06,62.2,caiso.com,false,
2024-01-05 23:00:00,USA,CAISO,US-CAL-CISO,146.15,202.2,67.68,55.63,caiso.com,false,
2024-01-06 00:00:00,USA,CAISO,US-CAL-CISO,220.25,287.45,51.17,38.54,caiso.com,false,
2024-01-06 01:00:00,USA,CAISO,US-CAL-CISO,250.31,315.1,46.73,34.86,caiso.com,false,
2024-01-06 02:00:00,USA,CAISO,US-CAL-CISO,250.67,317.68,45.98,34.14,caiso.com,false,
2024-01-06 03:00:00,USA,CAISO,US-CAL-CISO,248.39,315.36,46.32,34.48,caiso.com,false,
2024-01-06 04:00:00,USA,CAISO,US-CAL-CISO,258.89,328.0,44.19,31.77,caiso.com,false,
2024-01-06 05:00:00,USA,CAISO,US-CAL-CISO,267.34,339.11,42.0,29.36,caiso.com,false,
2024-01-06 06:00:00,USA,CAISO,US-CAL-CISO,270.33,346.88,40.14,26.83,caiso.com,false,
2024-01-06 07:00:00,USA,CAISO,US-CAL-CISO,276.22,358.43,37.51,23.47,caiso.com,false,
2024-01-06 08:00:00,USA,CAISO,US-CAL-CISO,282.74,368.48,35.65,20.85,caiso.com,false,
2024-01-06 09:00:00,USA,CAISO,US-CAL-CISO,280.09,365.93,36.17,20.84,caiso.com,false,
2024-01-06 10:00:00,USA,CAISO,US-CAL-CISO,275.19,359.1,38.01,22.14,caiso.com,false,
2024-01-06 11:00:00,USA,CAISO,US-CAL-CISO,278.4,362.95,37.41,21.19,caiso.com,false,
2024-01-06 12:00:00,USA,CAISO,US-CAL-CISO,279.72,364.98,36.91,20.89,caiso.com,false,
2024-01-06 13:00:00,USA,CAISO,US-CAL-CISO,272.73,355.17,38.26,23.22,caiso.com,false,
2024-01-06 14:00:00,USA,CAISO,US-CAL-CISO,270.68,344.78,40.84,27.16,caiso.com,false,
2024-01-06 15:00:00,USA,CAISO,US-CAL-CISO,250.91,326.18,44.12,30.51,caiso.com,false,
2024-01-06 16:00:00,USA,CAISO,US-CAL-CISO,171.54,234.52,61.99,49.22,caiso.com,false,
2024-01-06 17:00:00,USA,CAISO,US-CAL-CISO,131.22,184.28,72.35,59.31,caiso.com,false,
2024-01-06 18:00:00,USA,CAISO,US-CAL-CISO,123.2,173.9,74.6,60.96,caiso.com,false,
2024-01-06 19:00:00,USA,CAISO,US-CAL-CISO,115.07,164.36,76.02,62.47,caiso.com,false,
2024-01-06 20:00:00,USA,CAISO,US-CAL-CISO,111.33,159.11,76.85,63.33,caiso.com,false,
2024-01-06 21:00:00,USA,CAISO,US-CAL-CISO,116.39,164.77,75.55,61.91,caiso.com,false,
2024-01-06 22:00:00,USA,CAISO,US-CAL-CISO,137.45,186.55,72.08,57.25,caiso.com,false,
2024-01-06 23:00:00,USA,CAISO,US-CAL-CISO,176.53,227.16,64.81,50.28,caiso.com,false,
2024-01-07 00:00:00,USA,CAISO,US-CAL-CISO,207.19,268.05,55.54,42.04,caiso.com,false,
2024-01-07 01:00:00,USA,CAISO,US-CAL-CISO,210.59,269.7,55.51,42.95,caiso.com,false,
2024-01-07 02:00:00,USA,CAISO,US-CAL-CISO,217.17,276.51,54.46,41.91,caiso.com,false,
2024-01-07 03:00:00,USA,CAISO,US-CAL-CISO,223.05,283.9,53.21,40.55,caiso.com,false,
2024-01-07 04:00:00,USA,CAISO,US-CAL-CISO,223.11,286.6,52.5,39.51,caiso.com,false,
2024-01-07 05:00:00,USA,CAISO,US-CAL-CISO,225.85,291.4,51.53,37.98,caiso.com,false,
2024-01-07 06:00:00,USA,CAISO,US-CAL-CISO,232.04,301.53,49.58,35.31,caiso.com,false,
2024-01-07 07:00:00,USA,CAISO,US-CAL-CISO,236.43,309.09,47.86,33.2,caiso.com,false,
2024-01-07 08:00:00,USA,CAISO,US-CAL-CISO,245.49,321.9,44.96,29.78,caiso.com,false,
2024-01-07 09:00:00,USA,CAISO,US-CAL-CISO,251.36,329.42,43.49,27.94,caiso.com,false,
2024-01-07 10:00:00,USA,CAISO,US-CAL-CISO,249.67,327.22,44.0,28.28,caiso.com,false,
2024-01-07 11:00:00,USA,CAISO,US-CAL-CISO,243.56,320.05,45.21,29.5,caiso.com,false,
2024-01-07 12:00:00,USA,CAISO,US-CAL-CISO,240.92,317.21,45.54,29.95,caiso.com,false,
2024-01-07 13:00:00,USA,CAISO,US-CAL-CISO,242.33,317.83,45.21,30.21,caiso.com,false,
2024-01-07 14:00:00,USA,CAISO,US-CAL-CISO,240.19,310.44,46.86,32.82,caiso.com,false,
2024-01-07 15:00:00,USA,CAISO,US-CAL-CISO,223.02,293.55,49.48,36.09,caiso.com,false,
2024-01-07 16:00:00,USA,CAISO,US-CAL-CISO,145.01,201.41,67.29,55.44,caiso.com,false,
2024-01-07 17:00:00,USA,CAISO,US-CAL-CISO,93.46,139.83,78.94,69.04,caiso.com,false,
2024-01-07 18:00:00,USA,CAISO,US-CAL-CISO,85.25,129.93,80.75,71.4,caiso.com,false,
2024-01-07 19:00:00,USA,CAISO,US-CAL-CISO,87.75,132.27,80.56,70.63,caiso.com,false,
2024-01-07 20:00:00,USA,CAISO,US-CAL-CISO,82.39,125.56,81.91,71.86,caiso.com,false,
2024-01-07 21:00:00,USA,CAISO,US-CAL-CISO,78.53,121.14,82.64,72.66,caiso.com,false,
2024-01-07 22:00:00,USA,CAISO,US-CAL-CISO,81.74,125.65,81.58,71.95,caiso.com,false,
2024-01-07 23:00:00,USA,CAISO,US-CAL-CISO,116.81,168.11,73.21,63.03,caiso.com,false,
2024-01-08 00:00:00,USA,CAISO,US-CAL-CISO,215.36,274.58,54.74,45.94,caiso.com,false,
2024-01-08 01:00:00,USA,CAISO,US-CAL-CISO,248.92,302.6,50.78,42.77,caiso.com,false,
2024-01-08 02:00:00,USA,CAISO,US-CAL-CISO,247.96,303.65,49.99,42.13,caiso.com,false,
2024-01-08 03:00:00,USA,CAISO,US-CAL-CISO,247.22,304.93,49.5,41.68,caiso.com,false,
2024-01-08 04:00:00,USA,CAISO,US-CAL-CISO,242.49,302.39,48.65,38.26,caiso.com,false,
2024-01-08 05:00:00,USA,CAISO,US-CAL-CISO,247.18,314.4,45.59,34.66,caiso.com,false,
2024-01-08 06:00:00,USA,CAISO,US-CAL-CISO,249.39,324.93,42.66,30.69,caiso.com,false,
2024-01-08 07:00:00,USA,CAISO,US-CAL-CISO,255.09,336.85,39.98,27.12,caiso.com,false,
2024-01-08 08:00:00,USA,CAISO,US-CAL-CISO,262.78,346.03,38.37,25.01,caiso.com,false,
2024-01-08 09:00:00,USA,CAISO,US-CAL-CISO,272.07,358.68,35.76,22.15,caiso.com,false,
2024-01-08 10:00:00,USA,CAISO,US-CAL-CISO,280.06,369.31,33.56,19.77,caiso.com,false,
2024-01-08 11:00:00,USA,CAISO,US-CAL-CISO,279.24,368.85,33.27,20.05,caiso.com,false,
2024-01-08 12:00:00,USA,CAISO,US-CAL-CISO,284.14,375.49,31.51,18.98,caiso.com,false,
2024-01-08 13:00:00,USA,CAISO,US-CAL-CISO,287.92,376.52,31.39,20.17,caiso.com,false,
2024-01-08 14:00:00,USA,CAISO,US-CAL-CISO,286.45,369.11,33.37,23.16,caiso.com,false,
2024-01-08 15:00:00,USA,CAISO,US-CAL-CISO,265.68,347.81,37.19,27.25,caiso.com,false,
2024-01-08 16:00:00,USA,CAISO,US-CAL-CISO,192.55,263.14,53.74,44.59,caiso.com,false,
2024-01-08 17:00:00,USA,CAISO,US-CAL-CISO,146.01,205.41,65.71,56.6,caiso.com,false,
2024-01-08 18:00:00,USA,CAISO,US-CAL-CISO,137.1,194.3,68.1,58.66,caiso.com,false,
2024-01-08 19:00:00,USA,CAISO,US-CAL-CISO,136.01,192.61,68.65,58.7,caiso.com,false,
2024-01-08 20:00:00,USA,CAISO,US-CAL-CISO,137.15,194.02,68.48,58.29,caiso.com,false,
2024-01-08 21:00:00,USA,CAISO,US-CAL-CISO,136.31,192.73,68.88,58.59,caiso.com,false,
2024-01-08 22:00:00,USA,CAISO,US-CAL-CISO,142.89,200.86,67.18,57.02,caiso.com,false,
2024-01-08 23:00:00,USA,CAISO,US-CAL-CISO,177.35,243.14,58.53,48.18,caiso.com,false,
2024-01-09 00:00:00,USA,CAISO,US-CAL-CISO,256.29,324.31,44.31,33.5,caiso.com,false,
2024-01-09 01:00:00,USA,CAISO,US-CAL-CISO,279.94,337.67,43.45,33.51,caiso.com,false,
2024-01-09 02:00:00,USA,CAISO,US-CAL-CISO,273.3,335.8,43.18,33.09,caiso.com,false,
2024-01-09 03:00:00,USA,CAISO,US-CAL-CISO,271.58,340.68,41.45,31.07,caiso.com,false,
2024-01-09 04:00:00,USA,CAISO,US-CAL-CISO,274.36,349.94,38.99,27.98,caiso.com,false,
2024-01-09 05:00:00,USA,CAISO,US-CAL-CISO,276.35,355.67,37.51,26.05,caiso.com,false,
2024-01-09 06:00:00,USA,CAISO,US-CAL-CISO,281.27,367.85,34.57,22.04,caiso.com,false,
2024-01-09 07:00:00,USA,CAISO,US-CAL-CISO,278.49,365.14,35.31,21.93,caiso.com,false,
2024-01-09 08:00:00,USA,CAISO,US-CAL-CISO,276.89,362.84,35.78,22.16,caiso.com,false,
2024-01-09 09:00:00,USA,CAISO,US-CAL-CISO,277.03,363.07,35.65,21.96,caiso.com,false,
2024-01-09 10:00:00,USA,CAISO,US-CAL-CISO,282.22,369.65,34.39,20.35,caiso.com,false,
2024-01-09 11:00:00,USA,CAISO,US-CAL-CISO,282.92,370.88,34.06,20.18,caiso.com,false,
2024-01-09 12:00:00,USA,CAISO,US-CAL-CISO,281.4,370.26,33.64,20.27,caiso.com,false,
2024-01-09 13:00:00,USA,CAISO,US-CAL-CISO,271.09,358.07,35.16,23.28,caiso.com,false,
2024-01-09 14:00:00,USA,CAISO,US-CAL-CISO,267.56,343.45,39.01,28.46,caiso.com,false,
2024-01-09 15:00:00,USA,CAISO,US-CAL-CISO,249.13,322.95,43.18,32.75,caiso.com,false,
2024-01-09 16:00:00,USA,CAISO,US-CAL-CISO,175.11,240.0,59.12,49.17,caiso.com,false,
2024-01-09 17:00:00,USA,CAISO,US-CAL-CISO,135.49,191.52,68.75,59.2,caiso.com,false,
2024-01-09 18:00:00,USA,CAISO,US-CAL-CISO,128.67,183.25,70.35,60.36,caiso.com,false,
2024-01-09 19:00:00,USA,CAISO,US-CAL-CISO,125.89,179.96,70.87,60.51,caiso.com,false,
2024-01-09 20:00:00,USA,CAISO,US-CAL-CISO,126.22,180.27,70.56,59.9,caiso.com,false,
2024-01-09 21:00:00,USA,CAISO,US-CAL-CISO,129.25,183.87,70.01,58.99,caiso.com,false,
2024-01-09 22:00:00,USA,CAISO,US-CAL-CISO,134.16,189.12,69.18,58.16,caiso.com,false,
2024-01-09 23:00:00,USA,CAISO,US-CAL-CISO,151.78,209.86,65.16,53.64,caiso.com,false,
2024-01-10 00:00:00,USA,CAISO,US-CAL-CISO,217.24,284.08,51.13,39.43,caiso.com,false,
2024-01-10 01:00:00,USA,CAISO,US-CAL-CISO,240.08,303.87,47.94,37.29,caiso.com,false,
2024-01-10 02:00:00,USA,CAISO,US-CAL-CISO,236.35,304.63,47.08,36.5,caiso.com,false,
2024-01-10 03:00:00,USA,CAISO,US-CAL-CISO,238.51,306.94,46.73,36.12,caiso.com,false,
2024-01-10 04:00:00,USA,CAISO,US-CAL-CISO,237.54,306.43,46.77,35.87,caiso.com,false,
2024-01-10 05:00:00,USA,CAISO,US-CAL-CISO,243.87,317.39,44.48,32.79,caiso.com,false,
2024-01-10 06:00:00,USA,CAISO,US-CAL-CISO,246.41,323.29,43.16,30.71,caiso.com,false,
2024-01-10 07:00:00,USA,CAISO,US-CAL-CISO,250.52,329.78,41.91,28.84,caiso.com,false,
2024-01-10 08:00:00,USA,CAISO,US-CAL-CISO,250.12,328.52,42.66,28.85,caiso.com,false,
2024-01-10 09:00:00,USA,CAISO,US-CAL-CISO,250.37,328.99,42.46,28.68,caiso.com,false,
2024-01-10 10:00:00,USA,CAISO,US-CAL-CISO,246.65,324.3,43.5,29.23,caiso.com,false,
2024-01-10 11:00:00,USA,CAISO,US-CAL-CISO,244.17,321.94,43.6,29.5,caiso.com,false,
2024-01-10 12:00:00,USA,CAISO,US-CAL-CISO,244.4,323.13,42.89,29.41,caiso.com,false,
2024-01-10 13:00:00,USA,CAISO,US-CAL-CISO,245.19,318.62,43.91,32.03,caiso.com,false,
2024-01-10 14:00:00,USA,CAISO,US-CAL-CISO,238.69,297.68,49.43,39.33,caiso.com,false,
2024-01-10 15:00:00,USA,CAISO,US-CAL-CISO,228.46,286.32,51.99,41.81,caiso.com,false,
2024-01-10 16:00:00,USA,CAISO,US-CAL-CISO,173.74,234.27,60.66,50.49,caiso.com,false,
2024-01-10 17:00:00,USA,CAISO,US-CAL-CISO,134.26,187.41,70.02,59.62,caiso.com,false,
2024-01-10 18:00:00,USA,CAISO,US-CAL-CISO,127.55,178.63,72.0,61.26,caiso.com,false,
2024-01-10 19:00:00,USA,CAISO,US-CAL-CISO,121.83,171.69,73.22,62.24,caiso.com,false,
2024-01-10 20:00:00,USA,CAISO,US-CAL-CISO,123.69,173.9,72.78,61.45,caiso.com,false,
2024-01-10 21:00:00,USA,CAISO,US-CAL-CISO,120.43,170.05,73.45,62.02,caiso.com,false,
2024-01-10 22:00:00,USA,CAISO,US-CAL-CISO,123.02,173.29,72.78,61.21,caiso.com,false,
2024-01-10 23:00:00,USA,CAISO,US-CAL-CISO,159.03,217.46,63.96,52.51,caiso.com,false,
2024-01-11 00:00:00,USA,CAISO,US-CAL-CISO,220.43,282.94,51.86,40.83,caiso.com,false,
2024-01-11 01:00:00,USA,CAISO,US-CAL-CISO,243.99,305.27,48.13,37.83,caiso.com,false,
2024-01-11 02:00:00,USA,CAISO,US-CAL-CISO,246.25,309.75,47.03,36.72,caiso.com,false,
2024-01-11 03:00:00,USA,CAISO,US-CAL-CISO,245.83,312.52,46.06,35.56,caiso.com,false,
2024-01-11 04:00:00,USA,CAISO,US-CAL-CISO,244.96,313.16,45.84,35.01,caiso.com,false,
